60 0.288333333333 0.282881524255 0.293785142411
100 0.455 0.452945195332 0.457054804668
140 0.500666666667 0.500195262146 0.501138071187
180 0.50275 0.501739637029 0.503760362971
220 0.504916666667 0.504483653965 0.505349679369
260 0.50675 0.505712508367 0.507787491633
300 0.509583333333 0.507269426104 0.511897240563
340 0.510833333333 0.509158354063 0.512508312604
380 0.5135 0.512075999376 0.514924000624
420 0.512416666667 0.509951633424 0.51488169991
